Nombre,Precio,Marca,Categoria,UrlCompra,Imagen
"Bebida Great Value, Vegetal De Almendra Tetra -946 ml",1800.0,GREAT VALUE,/Jugos y Bebidas/Jugos y Néctares/Bebida de Almendra/,https://www.walmart.co.cr/bebida-vegetal-great-value-almendra-tetra-946ml,https://walmartcr.vteximg.com.br/arquivos/ids/317210/Bebida-Vegetal-Great-Value-De-Almendra-Tetra-946Ml-1-30484.jpg?v=637903427629270000
Arroz integral Indiana 99% grano entero - 1000 g,1040.0,INDIANA,"/Abarrotes/Arroz, Frijol y Semillas/Arroz/",https://www.walmart.co.cr/arroz-integral-indiana-99--grano-entero-1000-g,https://walmartcr.vteximg.com.br/arquivos/ids/535961/Arroz-Integral-Indiana-99-Grano-Entero-1000gr-1-30481.jpg?v=638422921455200000
Shampoo Head & Shoulders Old Spice para Hombres 180ml,2310.0,HEAD&SHOULDERS,/Higiene y Belleza/Cuidado del cabello/Shampoo Anticaspa/,https://www.walmart.co.cr/shampoo-head-shoulders-old-spice-180ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/582733/Shampoo-Head-Shoulders-Old-Spice-para-Hombres-180ml-1-34642.jpg?v=638478748363200000
Galleta Marinela Sponch Fresa - 360 g,1760.0,MARINELA,/Abarrotes/Galletas/Galletas Dulces/,https://www.walmart.co.cr/galleta-marinela-sponch-fresa-360-g,https://walmartcr.vteximg.com.br/arquivos/ids/757714/783_01.jpg?v=638660937294130000
Shampoo 2 en 1 Head & Shoulders Suave y Manejable 180 ml,2310.0,HEAD&SHOULDERS,/Higiene y Belleza/Cuidado del cabello/Shampoo Anticaspa/,https://www.walmart.co.cr/shampoo-head-shoulders-2en1-suave-180ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/945193/3275_01.jpg?v=638854332622800000
"Trocitos De Cerdo Don Cristobal, Empacado, Precio indicado por Kilo",4300.0,DON CRISTOBAL,/Carnes y Pescados/Cerdo/Carne de Cerdo/,https://www.walmart.co.cr/trocitos-cerdo-don-cristobal-empacado-1kg-2-2,https://walmartcr.vteximg.com.br/arquivos/ids/352172/Trocitos-De-Cerdo-Don-Cristobal-Empacado-1Kg-1-30463.jpg?v=638013045960270000
Pastel Marinela Pinguino 2 Uds - 80 g,740.0,MARINELA,/Panadería y tortillería/Pan Dulce/Empacados/,https://www.walmart.co.cr/pastel-marinela-pinguino-2-uds-80-g,https://walmartcr.vteximg.com.br/arquivos/ids/641188/778_01.jpg?v=638569266474230000
Limpiador de Baños Pato Discos Activos Cítrico Repuesto - 72 ml,5020.0,PATO,/Limpieza/Limpieza del hogar/Desinfectantes/,https://www.walmart.co.cr/2-pack-repuesto-mr-musculo-disco-activo-72ml,https://walmartcr.vteximg.com.br/arquivos/ids/952403/3254_01.jpg?v=638863086068930000
Guisantes Toños Petit Pois - 240 g,520.0,TOÑOS,/Abarrotes/Enlatados y Conservas/Vegetales Enlatados/,https://www.walmart.co.cr/guisantes-toños-petit-pois-240-g,https://walmartcr.vteximg.com.br/arquivos/ids/535228/Guisantes-To-os-Petit-Pois-240gr-1-27328.jpg?v=638422918238230000
Semillas Buen Gusto De Chia - 200 g,2040.0,BUEN GUSTO,"/Abarrotes/Arroz, Frijol y Semillas/Leguminosas/",https://www.walmart.co.cr/semillas-buen-gusto-de-chia-200-g,https://walmartcr.vteximg.com.br/arquivos/ids/507991/Semillas-Buen-Gusto-De-Chia-200gr-1-27324.jpg?v=638416006760900000
Palmito Sabemas Trocitos - 220 g,1010.0,SABEMAS,/Abarrotes/Enlatados y Conservas/Vegetales Enlatados/,https://www.walmart.co.cr/palmito-sabemas-trocitos-220-g,https://walmartcr.vteximg.com.br/arquivos/ids/835607/3230_01.jpg?v=638719479116100000
Pan Bimbo Para Super Hamburguesa 4 Pzass - 350 g,1420.0,BIMBO,/Panadería y tortillería/Pan Salado/Bollos y Hot Dog/,https://www.walmart.co.cr/pan-bimbo-para-super-hamburguesa-4-pzass-350-g,https://walmartcr.vteximg.com.br/arquivos/ids/883755/714_01.jpg?v=638763928285830000
Papel Higienico Supermax 1000 Hojas - 4 Rollos,1800.0,SUPERMAX,/Limpieza/Papel Higiénico/Empaques de 18 y 12 rollos/,https://www.walmart.co.cr/papel-higienico-supermax-1000-hojas-rollos-4,https://walmartcr.vteximg.com.br/arquivos/ids/527880/Papel-Higienico-Supermax-1000-Hojas-4-Rollos-1-31405.jpg?v=638419242037970000
3 Pack Lechuga Crespy Hidroponica,1550.0,HORTIFRUTI,"/Frutas y Verduras/Verduras/Lechugas, espinacas y hojas verdes/",https://www.walmart.co.cr/3-pack-lechuga-crespy-hidroponica-4,https://walmartcr.vteximg.com.br/arquivos/ids/530516/3-Pack-Lechuga-Crespy-Hidroponica-1-27245.jpg?v=638419993826470000
Bebida Lif en polvo sabor naranja mandarina - 25 g,180.0,LIF,/Jugos y Bebidas/Polvo y Líquidos Concentrados/Bebidas en Polvo/,https://www.walmart.co.cr/bebida-lif-en-polvo-naranja-mandarina-25gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/575772/Bebida-Lif-En-Polvo-Naranja-Mandarina-25gr-1-27235.jpg?v=638469994109530000
Bebida Lif en polvo té blanco kiwi - 25 g,180.0,LIF,/Jugos y Bebidas/Polvo y Líquidos Concentrados/Bebidas en Polvo/,https://www.walmart.co.cr/bebida-lif-en-polvo-te-blanco-kiwi-25gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/575088/Bebida-Lif-En-Polvo-Te-Blanco-Kiwi-25gr-1-27228.jpg?v=638469564486400000
"Crema Dental Sensitiva Sensodyne, Whitening + Anti-Sarro - 113g",3800.0,SENSODYNE,/Higiene y Belleza/Cuidado Bucal/Pasta dental/,https://www.walmart.co.cr/crema-dental-sensodyne-whittening-anti-sarro-113ml,https://walmartcr.vteximg.com.br/arquivos/ids/407727/Crema-Dental-Sensodyne-Whittening-113ml-1-27200.jpg?v=638207246131770000
"Limpiador Mr. Músculo Líquido Para Baños, Limpieza Poderosa - 500ml",1760.0,MR MUSCULO,/Limpieza/Limpieza del hogar/Desinfectantes/,https://www.walmart.co.cr/limp-mr-musculo-bano-5en1-doypack-500ml-2,https://walmartcr.vteximg.com.br/arquivos/ids/856657/3104_01.jpg?v=638741988260130000
"Papel Higiénico Rosal Morado, Triple Hoja - 18 Rollos",5900.0,ROSAL,/Limpieza/Papel Higiénico/Empaques de 18 y 12 rollos/,https://www.walmart.co.cr/rosal-morado-triple-hoja-18-rollos,https://walmartcr.vteximg.com.br/arquivos/ids/715900/3092_01.jpg?v=638623758126370000
Hilo Dental Colgate Total 12 Menta y Flúor 25 mts,1730.0,COLGATE,/Higiene y Belleza/Cuidado Bucal/Hilo dental y artículos especializados/,https://www.walmart.co.cr/hilo-dental-colgate-fluor-y-menta-25mts,https://walmartcr.vteximg.com.br/arquivos/ids/935682/622_01.jpg?v=638841690319200000
Protectores Diarios Saba Confort Manzanilla Regular - 24Uds,1100.0,SABA,/Higiene y Belleza/Cuidado Intimo/Toallas y tampones/,https://www.walmart.co.cr/protector-saba-comfort-manzanilla-24und,https://walmartcr.vteximg.com.br/arquivos/ids/935568/614_01.jpg?v=638841684350530000
Bebida Monster Energy ultra guarana - 473 ml,1250.0,MONSTER,/Jugos y Bebidas/Energizantes e Hidratantes/Energizante/,https://www.walmart.co.cr/bebida-monster-energy-ultra-guarana-473-ml,https://walmartcr.vteximg.com.br/arquivos/ids/720778/3059_01.jpg?v=638627122338100000
Toallas Femeninas Saba Buenas Noches Flujo Súper Abundante Con Alas -8 uds,1420.0,SABA,/Higiene y Belleza/Cuidado Intimo/Toallas y tampones/,https://www.walmart.co.cr/toalla-sanitaria-saba-buenas-noches-con-alas-unidades,https://walmartcr.vteximg.com.br/arquivos/ids/417453/Toallas-Femeninas-Marca-Saba-Nocturna-Flujo-S-per-Abundante-Con-Alas-8Uds-1-24580.jpg?v=638237470528200000
Toallas Femeninas Saba Ultra Invisible Ultradelgada Flujo Abundante Con Alas - 14 uds,2310.0,SABA,/Higiene y Belleza/Cuidado Intimo/Toallas y tampones/,https://www.walmart.co.cr/toalla-saba-sanitaria-ultradelgadas-con-alas-14-unidades,https://walmartcr.vteximg.com.br/arquivos/ids/935536/547_01.jpg?v=638841681192130000
Enjuague bucal Listerine menta suave sin alcohol - 1 L,6150.0,LISTERINE,/Higiene y Belleza/Cuidado Bucal/Enjuague bucal/,https://www.walmart.co.cr/enjuague-bucal-listerine-menta-suave-sin-alcohol-1-l,https://walmartcr.vteximg.com.br/arquivos/ids/928155/3010_01.jpg?v=638832996333900000
Enjuague bucal Listerine menta - 1 L,6150.0,LISTERINE,/Higiene y Belleza/Cuidado Bucal/Enjuague bucal/,https://www.walmart.co.cr/enjuague-bucal-listerine-menta-1-l,https://walmartcr.vteximg.com.br/arquivos/ids/933383/3009_01.jpg?v=638838846167730000
Barra Nature Valley chocolate oscuro con mantequilla de maní - 201 g,3570.0,NATURE VALLEY,/Abarrotes/Cereales y Barras/Barras de Cereal/,https://www.walmart.co.cr/barra-nature-valley-masticable-chocolate-oscuro-con-mantequilla-mani-201gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/652083/2999_01.jpg?v=638581224465600000
Desodorante Marca Nivea Spray Dama Aclarado Natural -150ml,4020.0,NIVEA,/Higiene y Belleza/Higiene y cuidado corporal/Desodorante femenino/,https://www.walmart.co.cr/desodorante-nivea-spray-dama-aclarado-natural-150ml,https://walmartcr.vteximg.com.br/arquivos/ids/554001/Desodorante-Marca-Nivea-Spray-Dama-Aclarado-Natural-150ml-1-24518.jpg?v=638447208807400000
Jabón Neutroskin Surtido - 330 g,1750.0,NEUTROSKIN,/Higiene y Belleza/Higiene y cuidado corporal/Jabón de tocador/,https://www.walmart.co.cr/jabon-neutroskin-surtido-330-g,https://walmartcr.vteximg.com.br/arquivos/ids/944369/2874_01.jpg?v=638854312455830000
Biscocho La Feria Del Maíz contiene fibra natural - 200 g,1840.0,LA FIESTA DEL MAIZ,/Panadería y tortillería/Pan Salado/Pan Tostado/,https://www.walmart.co.cr/biscocho-feria-del-maiz-200gr,https://walmartcr.vteximg.com.br/arquivos/ids/503140/Biscocho-La-Feria-Del-Maiz-200gr-1-31231.jpg?v=638415036314670000
Chispas Cocoa Dulce De Chocolate Semiamargo-340 g,4420.0,COCOA DULCE,/Abarrotes/Harinas y Repostería/Repostería/,https://www.walmart.co.cr/chispas-cocoa-dulce-chocolate-340gr,https://walmartcr.vteximg.com.br/arquivos/ids/906975/2855_01.jpg?v=638798331024070000
Toallas Femeninas Kotex Esencial Normal - 20 Unidades,1500.0,KOTEX,/Higiene y Belleza/Cuidado Intimo/Toallas y tampones/,https://www.walmart.co.cr/kotex-toalla-esenc-2,https://walmartcr.vteximg.com.br/arquivos/ids/758293/2783_01.jpg?v=638660958610730000
Suavizante De Telas Great Value Aroma Primavera - 5Lt,5000.0,GREAT VALUE,/Limpieza/Suavizante/Suavizante Regular/,https://www.walmart.co.cr/suavizante-great-value-primavera-5000-ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/751813/2744_01.jpg?v=638654979235700000
Jamón Land O Frost Pollo Cocido - 454 g,3750.0,LAND O FROST,/Embutidos/Carnes frías/Jamón/,https://www.walmart.co.cr/jamon-land-o-frost-pollo-cocido-454-g,https://walmartcr.vteximg.com.br/arquivos/ids/530441/Jam-n-Land-O-Frost-Pollo-Cocido-454gr-1-34531.jpg?v=638419993477970000
Passata Pure de Tomate Cirio Tetra B - 500g,1250.0,CIRIO,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/passata-pure-tomate-cirio-tetra-b-500g-4,https://walmartcr.vteximg.com.br/arquivos/ids/574224/Passata-Pure-de-Tomate-Cirio-Tetra-B-500g-1-34517.jpg?v=638469455108030000
Cerveza Imperial Light Lata 15 Pack - 350ml,9800.0,IMPERIAL,"/Cervezas, Vinos y Licores/Cervezas/Artesanales e Importadas/",https://www.walmart.co.cr/15-pack-cerveza-imperial-light-lata-5250ml,https://walmartcr.vteximg.com.br/arquivos/ids/901746/2717_01.jpg?v=638796951434400000
Atún Calvo trocitos 6 pack - 142 g,4900.0,CALVO,/Abarrotes/Enlatados y Conservas/Atún y Pescado/,https://www.walmart.co.cr/atun-calvo-trocitos-6-pack-142-g,https://walmartcr.vteximg.com.br/arquivos/ids/507579/6-Pack-At-n-Calvo-Trocitos-142gr-1-34504.jpg?v=638416004821130000
Pala Plastica Eterna  Para Basura 1Ea,1750.0,ETERNA,"/Limpieza/Accesorios para limpieza/Escobas, Cepillos y Escurridores de Piso/",https://www.walmart.co.cr/pala-plastica-eterna-para-basura-1ea,https://walmartcr.vteximg.com.br/arquivos/ids/205523/Pala-Plastica-Eterna-Para-Basura-1Ea-1-34492.jpg?v=637583246806700000
Alimento Húmedo Whiskas Para Gatos Sabor Pollo - 85 g,580.0,WHISKAS,/Mascota/Alimento Humedo para Gatos/,https://www.walmart.co.cr/alimento-humedo-whiskas-para-gatos-sabor-pollo-85-g,https://walmartcr.vteximg.com.br/arquivos/ids/663059/2690_01.jpg?v=638590814256200000
Detergente Xedex Líquido Multi Acción Doypack 1800 ml,2940.0,XEDEX,/Limpieza/Detergente/Detergente líquido/,https://www.walmart.co.cr/detergente-liq-xedex-doypack-1800ml,https://walmartcr.vteximg.com.br/arquivos/ids/833445/2676_01.jpg?v=638718887119330000
Galleta Pozuelo tosh chocolate y avellana 8 pack - 164.8 g,1820.0,POZUELO,/Abarrotes/Galletas/Galletas Integrales/,https://www.walmart.co.cr/galleta-pozuelo-tosh-choco-avellana-164-8gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/933399/2664_01.jpg?v=638838846227300000
Aceite De Coco Puro Louana - 887ml,4650.0,LOUANA,/Abarrotes/Aceites de cocina/Aceite de Semillas y Vegetal/,https://www.walmart.co.cr/aceite-coco-puro-louana-887ml-4,https://walmartcr.vteximg.com.br/arquivos/ids/503301/Aceite-De-Coco-Puro-Louana-887ml-1-27902.jpg?v=638415037134470000
Sazonador Maggi Delicias De Pollo Chop Suey Sobre - 45g,550.0,MAGGI,/Abarrotes/Especias y Sazonadores/Especias/,https://www.walmart.co.cr/maggi-delicias-de-pollo-chop-suey-sobre-45g-4,https://walmartcr.vteximg.com.br/arquivos/ids/809704/2579-01.jpg?v=638699775865530000
Sal refinada Refisal alta pureza - 130 g,320.0,REFISAL,/Abarrotes/Especias y Sazonadores/Sal y Condimentos/,https://www.walmart.co.cr/sal-refin-refisal-alta-pureza-130gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/611790/Sal-Refinada-Refisal-Alta-Pureza-130Gr-1-27884.jpg?v=638518273500000000
Comida Pro Pet perro adulto - 4000 g,4200.0,PRO-PET,/Mascota/Alimento seco para Perros/,https://www.walmart.co.cr/alimento-propet-adulto-4kg,https://walmartcr.vteximg.com.br/arquivos/ids/893600/2513_01.jpg?v=638781696147970000
Frijol Lizano rojo con salsa - 227 g,720.0,LIZANO,/Abarrotes/Enlatados y Conservas/Frijoles instantáneos/,https://www.walmart.co.cr/frijol-lizano-rojo-con-salsa-227gr-4,https://walmartcr.vteximg.com.br/arquivos/ids/939825/2490_01.jpg?v=638847789117630000
Chorizo Don Cristobal Precocido - 600 g,2300.0,DON CRISTOBAL,/Embutidos/Carnes frías/Chorizo/,https://www.walmart.co.cr/chorizo-don-cristobal-precocido-600-g,https://walmartcr.vteximg.com.br/arquivos/ids/904935/2481_01.jpg?v=638797875079000000
Chocolate M&Ms Maní En Bolsa - 150.3 g,1790.0,M&M'S,/Abarrotes/Dulces y Chocolates/Chocolates/,https://www.walmart.co.cr/chocolate-m-ms-mani-en-bolsa-150-3-g,https://walmartcr.vteximg.com.br/arquivos/ids/612752/Chocolate-Marca-M-M-S-Mil-Chocolate-Man-150-3g-1-24482.jpg?v=638518381525770000
Lavasecadora Whirlpool Eléctrica Capacidad de 10 kg,353894.0,WHIRLPOOL,/Electrónica/Línea Blanca/Lavadoras y Secadoras/,https://www.walmart.co.cr/lavasecadora-elect-whp-10kg,https://walmartcr.vteximg.com.br/arquivos/ids/927814/93155_01.jpg?v=638830053006300000
Estufa Rca Electrica Vitroceramica 20,249900.0,RCA,/Electrónica/Línea Blanca/Cocinas y Hornos/,https://www.walmart.co.cr/estufa-rca-electrica-vitroceramica-20,https://walmartcr.vteximg.com.br/arquivos/ids/911417/97048_01.jpg?v=638803389032700000
Bebida Preparada Ron Bacardi & Coca Cola Mixed - 355 ml,970.0,BACARDI COCA COLA,"/Cervezas, Vinos y Licores/Licores/Brandy/",https://www.walmart.co.cr/bebida-bacardi-coca-355-ml-lata,https://walmartcr.vteximg.com.br/arquivos/ids/931428/96835_01.jpg?v=638834538025670000
Salsa Naturas Ranchera 3pack 90gr,1050.0,NATURAS,/Abarrotes/Pastas/Salsa para Pasta y Pizza/,https://www.walmart.co.cr/salsa-naturas-ranchera-3pack-90gr,https://walmartcr.vteximg.com.br/arquivos/ids/948176/96738_01.jpg?v=638857029407670000
Celular Samsung A15 4GB 128GB,79900.0,SAMSUNG,/Electrónica/Celulares/Smartphones y celulares/,https://www.walmart.co.cr/samsung-celular-a15-4gb-128gb,https://walmartcr.vteximg.com.br/arquivos/ids/899121/96076_01.jpg?v=638790573268170000
Pantalla Samsung Crystal Uhd 75 Pulgadas,542900.0,SAMSUNG,/Electrónica/Televisores/Pantallas/,https://www.walmart.co.cr/pantalla-samsung-crystal-uhd-75-pulgadas-3-19mar25,https://walmartcr.vteximg.com.br/arquivos/ids/915159/96055_01.jpg?v=638809872328030000
Manzana Pink Lady Emp 900 Gr,2290.0,HORTIFRUTI,/Frutas y Verduras/Frutas/Manzanas y peras/,https://www.walmart.co.cr/manzana-pink-lady-emp-900-gr-41-19mar25,https://walmartcr.vteximg.com.br/arquivos/ids/904105/96052_01.jpg?v=638797782142270000
Big Toronj 3030ml,1380.0,BIG COLA,/Jugos y Bebidas/Gaseosas/Sabor Cola/,https://www.walmart.co.cr/big-toronj-3030ml,https://walmartcr.vteximg.com.br/arquivos/ids/918631/96004_01.jpg?v=638818263447430000
Big Ginger 3030 Ml,1380.0,BIG COLA,/Jugos y Bebidas/Gaseosas/Sabor Cola/,https://www.walmart.co.cr/big-ginger-3030-ml,https://walmartcr.vteximg.com.br/arquivos/ids/922407/96002_01.jpg?v=638826876166800000
Cafe Britt Oscuro Molido 300 Gr,8740.0,BRITT,"/Abarrotes/Café, Té y Sustitutos/Café Molido/",https://www.walmart.co.cr/cafe-britt-oscuro-molido-300-gr,https://walmartcr.vteximg.com.br/arquivos/ids/920641/95768_01.jpg?v=638823303217570000
Cafe Britt Monte Tarra Molido 300 Gr,8040.0,BRITT,"/Abarrotes/Café, Té y Sustitutos/Café Molido/",https://www.walmart.co.cr/cafe-britt-monte-tarra-molido-300-gr,https://walmartcr.vteximg.com.br/arquivos/ids/925284/95765_01.jpg?v=638828844149300000
Leche saborizada Dos Pinos Fresco leche caramelo - 250 ml,540.0,DOS PINOS,/Lácteos/Leche/Leche Saborizada/,https://www.walmart.co.cr/leche-saborizada-dos-pinos-fresco-leche-caramelo-250-ml,https://walmartcr.vteximg.com.br/arquivos/ids/899203/95773_01.jpg?v=638790588436500000
Samsung Pantalla Crystal Uhd 50 Pulg,239900.0,SAMSUNG,/Electrónica/Televisores/Pantallas/,https://www.walmart.co.cr/samsung-pantalla-crystal-uhd-50-pulg,https://walmartcr.vteximg.com.br/arquivos/ids/904879/95752_01.jpg?v=638797842409270000
Jamon Cinta Azul de Pollo - 454 g,3221.0,CINTA AZUL,/Embutidos/Carnes frías/Jamón/,https://www.walmart.co.cr/jamon-cinta-azul-de-pollo-454-g,https://walmartcr.vteximg.com.br/arquivos/ids/943280/95637_01.jpg?v=638851494072370000
Toallas Rosal de Papel Premium 1R 150H 300 gr,1760.0,ROSAL,/Limpieza/Desechables/Toallas de cocina/,https://www.walmart.co.cr/toallas-rosal-de-papel-premium-1r-150h-300gr-28feb25-1,https://walmartcr.vteximg.com.br/arquivos/ids/897618/95235_01.jpg?v=638787141052500000
Celular Motorola E14 2GB 64GB,43900.0,MOTOROLA,/Electrónica/Celulares/Smartphones y celulares/,https://www.walmart.co.cr/motorola-celular-e14-2gb-64gb,https://walmartcr.vteximg.com.br/arquivos/ids/888889/94467_01.jpg?v=638779284339770000
Cerveza Imperial Michelada Mango Verde Limón y Sal - 350 ml,940.0,IMPERIAL,"/Cervezas, Vinos y Licores/Cervezas/Artesanales e Importadas/",https://www.walmart.co.cr/imperial-mich-mang-verd-350-ml-lt-sleek,https://walmartcr.vteximg.com.br/arquivos/ids/891773/94356_01.jpg?v=638780952740400000
Pulled Pork Mont 500 Ea,5500.0,MONTECILLOS,/Alimentos Congelados/Comida Fácil/Comida Congelada/,https://www.walmart.co.cr/pulled-pork-mont-500-ea,https://walmartcr.vteximg.com.br/arquivos/ids/908498/94293_01.jpg?v=638799387200700000
Arroz Luisiana 99.5% grano entero 5 Pack - 9 kg,5900.0,LUISIANA,"/Abarrotes/Arroz, Frijol y Semillas/Arroz/",https://www.walmart.co.cr/arroz-luisiana-99-5pk-9000g,https://walmartcr.vteximg.com.br/arquivos/ids/938260/94252_01.jpg?v=638845173101400000
Crema Jolies De Pistacho - 140 g,3940.0,JOLIES,/Abarrotes/Mermeladas y Miel/Crema de Avellana y Mantequilla de Maní/,https://www.walmart.co.cr/mantequilla-jolies-pistacho-140gr,https://walmartcr.vteximg.com.br/arquivos/ids/884654/94235_01.jpg?v=638768121637770000
Sillón reclinable Home Trends doble color café,209900.0,HOME TRENDS,"/Artículos para el hogar/Decoración y Muebles/Silla, Sillones y Bancos/",https://www.walmart.co.cr/ht-sillon-reclin-doble-cafe-138x91-5x102,https://walmartcr.vteximg.com.br/arquivos/ids/933306/94157_01.jpg?v=638836299148900000
Stand Home Trends para TV de madera clara - 120 cm,37900.0,HOME TRENDS,/Artículos para el hogar/Salas y Centro de entretenimiento/Mesas y Espejos/,https://www.walmart.co.cr/ms-tv-stand-120cm-madera-clara,https://walmartcr.vteximg.com.br/arquivos/ids/931699/94143_01.jpg?v=638835519071970000
Celular Samsung S25 ultra 12GB RAM 512GB almacenamiento,699900.0,SAMSUNG,/Electrónica/Celulares/Smartphones y celulares/,https://www.walmart.co.cr/samsung-celuar-s25-ultra-12gb-512-gb,https://walmartcr.vteximg.com.br/arquivos/ids/867048/93711_01.jpg?v=638751559881300000
Celular Honor X8C 8GB RAM 256GB almacenamiento,149900.0,HONOR,/Electrónica/Celulares/Smartphones y celulares/,https://www.walmart.co.cr/honor-celular-x8c-8gb-256gb,https://walmartcr.vteximg.com.br/arquivos/ids/911334/92542_01.jpg?v=638803377176700000
Refrigeradora Oster OS-NFMI1502ESDI 14 pies Silver Inverter,430900.0,OSTER,/Electrónica/Línea Blanca/Refrigeradores y Congeladores/,https://www.walmart.co.cr/refrigeradora-oster-os-nfmi1502esdi-14-pies-silver-inverter-,https://walmartcr.vteximg.com.br/arquivos/ids/943698/92417_01.jpg?v=638851884144170000
Celular Xiaomi note 14 pro plus 8 GB RAM 256GB almacenamiento,279900.0,XIAOMI,/Electrónica/Celulares/Smartphones y celulares/,https://www.walmart.co.cr/xiaomi-cel-note-14-proplus-256gb,https://walmartcr.vteximg.com.br/arquivos/ids/892633/92149_01.jpg?v=638781063698270000
Ms Consola De Vidrio 100cm,47900.0,MAINSTAYS,/Artículos para el hogar/Salas y Centro de entretenimiento/Salas/,https://www.walmart.co.cr/ms-consola-de-vidrio-100cm,https://walmartcr.vteximg.com.br/arquivos/ids/918160/92064_01.jpg?v=638818170677900000
